subset_size,total_cost,subset_indices,AV,CC,PAIRS,CONS,alpha_AV,alpha_CC,alpha_PAIRS,alpha_CONS
9,420000,"[2, 6, 4, 11, 8, 10, 7, 12, 3]",2598,758,248937,286903,0.7212659633536924,0.9960578186596584,0.9080685345755256,0.9921260114807386
9,430000,"[2, 6, 4, 11, 8, 10, 5, 12, 3]",2643,760,253841,288420,0.7337590227651305,0.9986859395532195,0.9259572698521553,0.9973718791064389
7,275000,"[2, 6, 4, 11, 8, 10, 3]",2191,755,238525,284635,0.6082731815657968,0.9921156373193167,0.87008780217335,0.9842831454457431
8,315000,"[2, 6, 4, 11, 8, 1, 7, 5]",2644,758,257862,286903,0.7340366463076069,0.9960578186596584,0.9406250113993266,0.9921260114807386
8,345000,"[2, 6, 4, 11, 8, 1, 7, 3]",2746,756,258050,285390,0.7623542476401999,0.9934296977660972,0.9413107948887244,0.9868939760702676
9,400000,"[2, 6, 4, 11, 8, 1, 7, 5, 12]",2762,759,259269,287661,0.7667962243198223,0.9973718791064389,0.9457574442162553,0.9947472162666852
7,255000,"[2, 6, 4, 11, 8, 1, 5]",2355,758,250822,286903,0.6538034425319267,0.9960578186596584,0.914944608392093,0.9921260114807386
10,500000,"[2, 6, 4, 11, 8, 1, 7, 5, 12, 3]",3198,761,269933,289180,0.8878400888395336,1.0,0.9846574183169852,1.0
8,330000,"[2, 6, 4, 11, 8, 1, 7, 12]",2428,756,246001,285390,0.674069961132704,0.9934296977660972,0.8973586392304633,0.9868939760702676
6,185000,"[2, 6, 4, 11, 8, 7]",1842,746,214617,277885,0.5113825652415325,0.9802890932982917,0.782876569915262,0.9609412822463518
9,415000,"[2, 6, 4, 11, 8, 1, 7, 5, 3]",3080,760,268798,288420,0.8550805108273182,0.9986859395532195,0.9805171828889724,0.9973718791064389
9,430000,"[2, 6, 4, 11, 8, 1, 7, 12, 3]",2864,758,259721,286903,0.7951138256524153,0.9960578186596584,0.9474062428184242,0.9921260114807386
7,240000,"[2, 6, 4, 11, 9, 10, 1]",2180,755,239018,284635,0.6052193225985564,0.9921156373193167,0.87188615994076,0.9842831454457431
7,285000,"[2, 6, 4, 11, 8, 1, 3]",2457,754,253396,283881,0.6821210438645197,0.9908015768725361,0.9243340057416128,0.9816757728750259
6,195000,"[2, 6, 4, 11, 8, 5]",1887,754,219207,283881,0.5238756246529706,0.9908015768725361,0.7996199008532168,0.9816757728750259
7,270000,"[2, 6, 4, 11, 8, 1, 12]",2139,754,237324,283881,0.5938367573570239,0.9908015768725361,0.8657068129671444,0.9816757728750259
8,355000,"[2, 6, 4, 11, 8, 1, 5, 3]",2791,760,265375,288420,0.774847307051638,0.9986859395532195,0.9680308164836087,0.9973718791064389
8,370000,"[2, 6, 4, 11, 8, 1, 12, 3]",2575,757,255173,286146,0.7148806218767352,0.9947437582128777,0.9308161188302284,0.9895082647485995
8,340000,"[2, 6, 4, 11, 8, 1, 5, 12]",2473,759,252365,287661,0.6865630205441421,0.9973718791064389,0.9205731399034797,0.9947472162666852
7,255000,"[2, 6, 4, 11, 8, 7, 5]",2176,755,233824,284635,0.6041088284286508,0.9921156373193167,0.8529395671538891,0.9842831454457431
7,270000,"[2, 6, 4, 11, 8, 7, 12]",1960,750,217234,280875,0.5441421432537479,0.985545335085414,0.7924228219990589,0.9712808631302303
6,210000,"[2, 6, 4, 11, 8, 12]",1671,739,199825,272691,0.4639089394780677,0.9710906701708278,0.7289185413239269,0.942980150771146
7,280000,"[2, 6, 4, 11, 8, 5, 12]",2005,756,221388,285390,0.556635202665186,0.9934296977660972,0.8075757188871339,0.9868939760702676
5,130000,"[2, 6, 4, 11, 9]",1510,737,195070,271216,0.41921154913936703,0.9684625492772667,0.71157332594049,0.937879521405353
7,285000,"[2, 6, 4, 11, 8, 7, 3]",2278,754,242173,283881,0.6324264297612437,0.9908015768725361,0.8833949200952801,0.9816757728750259
7,245000,"[2, 6, 4, 11, 8, 1, 7]",2310,754,244045,283881,0.6413103831204886,0.9908015768725361,0.8902235727131127,0.9816757728750259
6,225000,"[2, 6, 4, 11, 8, 3]",1989,751,232913,281625,0.5521932259855635,0.9868593955321945,0.8496164354579246,0.9738744034857182
9,440000,"[2, 6, 4, 11, 8, 1, 5, 12, 3]",2909,761,266598,289180,0.8076068850638534,1.0,0.9724920569492119,1.0
8,370000,"[2, 6, 4, 11, 8, 7, 12, 3]",2396,757,244326,286146,0.6651860077734592,0.9947437582128777,0.8912486001626911,0.9895082647485995
7,295000,"[2, 6, 4, 11, 8, 5, 3]",2323,759,249125,287661,0.6449194891726818,0.9973718791064389,0.9087543180649232,0.9947472162666852
8,340000,"[2, 6, 4, 11, 8, 7, 5, 12]",2294,756,235833,285390,0.6368684064408662,0.9934296977660972,0.8602679662506977,0.9868939760702676
8,355000,"[2, 6, 4, 11, 8, 7, 5, 3]",2612,759,256382,287661,0.725152692948362,0.9973718791064389,0.9352262903125786,0.9947472162666852
7,310000,"[2, 6, 4, 11, 8, 12, 3]",2107,756,235193,285390,0.584952803997779,0.9934296977660972,0.857933384159131,0.9868939760702676
8,380000,"[2, 6, 4, 11, 8, 5, 12, 3]",2441,760,250795,288420,0.6776790671848972,0.9986859395532195,0.9148461182101051,0.9973718791064389
9,440000,"[2, 6, 4, 11, 8, 7, 5, 12, 3]",2730,760,257943,288420,0.7579122709605774,0.9986859395532195,0.9409204819452905,0.9973718791064389
6,180000,"[2, 6, 4, 11, 9, 10]",1712,750,203347,280875,0.47529150471960024,0.985545335085414,0.7417660383965798,0.9712808631302303
8,360000,"[2, 6, 4, 11, 8, 10, 12, 3]",2309,758,240469,286903,0.6410327595780122,0.9960578186596584,0.8771790952764839,0.9921260114807386
